년-월-일,평균기온,강수량,풍속,상대습도,일사량
2097-01-02,4.3,0.2,0.8,68.2,8.05
2097-01-03,3.2,0,0.2,60.3,10.47
2097-01-04,2.7,0.3,0.8,57.5,6.44
2097-01-05,-2.7,0,2.8,39.8,10.47
2097-01-06,-2.5,0.1,1.2,43.3,11.73
2097-01-07,-1.5,0.1,1,49.4,8.74
2097-01-08,-0.2,0,0.5,50.5,9.78
2097-01-09,2.9,0,0.1,49.2,10.81
2097-01-10,6.4,0.1,0.2,65,6.21
2097-01-11,7.7,0,0.7,69.9,6.67
2097-01-12,8.2,2.7,0.8,78.4,4.14
2097-01-13,4.6,0,1.9,64.6,9.89
2097-01-14,3.5,0,1.5,63.4,10.24
2097-01-15,2.4,0,2.6,60.4,10.24
2097-01-16,1.1,0,2.6,53.1,10.01
2097-01-17,1.1,0,1.4,51.9,10.24
2097-01-18,3.5,0,0.4,60.4,10.12
2097-01-19,4.9,0,0.4,67.5,6.79
2097-01-20,7.6,0,0.4,73.6,9.20
2097-01-21,9.6,0.1,2.4,78.9,3.91
2097-01-22,3.9,0,5.9,62.7,5.52
2097-01-23,1.5,0,3.3,54,12.54
2097-01-24,5,0,0.4,62.9,13.11
2097-01-25,6.2,0,0.4,65.6,10.35
2097-01-26,6.2,0,0.6,61,11.27
2097-01-27,9.5,0.8,2.3,62.5,11.85
2097-01-28,10.5,0.6,2.8,70.4,1.61
2097-01-29,14,26.8,3.1,82,0.23
2097-01-30,12.7,1.9,1.8,83.2,1.27
2097-01-31,8.6,0.4,1.9,65.8,6.33
2097-02-01,5.9,0.1,2.3,60.7,10.01
2097-02-02,3.6,0.3,2,53.9,11.39
2097-02-03,1.2,0,2.8,56.9,11.27
2097-02-04,1,0,2.7,52,14.95
2097-02-05,1.1,0,1.6,49.5,14.15
2097-02-06,3.6,0,0.3,56.8,15.76
2097-02-07,6.3,0,1,62.1,15.53
2097-02-08,7.2,0,2,59.6,11.16
2097-02-09,7,0,1.3,53.6,13.46
2097-02-10,10.4,0,1.1,58.8,12.54
2097-02-11,11.7,0,1,71.2,8.51
2097-02-12,10.9,0,0.4,71.4,8.51
2097-02-13,13.9,0.2,1.2,72.2,6.90
2097-02-14,12.1,0,1.9,54.3,11.04
2097-02-15,11.7,0.1,0.7,48.5,14.72
2097-02-16,13.1,8.7,0.9,65.4,4.14
2097-02-17,14.3,42.7,2,83.6,1.96
2097-02-18,13.5,34.5,2.4,82.8,1.50
2097-02-19,11.1,14.2,2.1,81.3,1.50
2097-02-20,9,0,1.9,63.7,6.90
2097-02-21,4.8,2.4,2.6,47,10.24
2097-02-22,4.2,0,2.5,56.5,12.19
2097-02-23,4,0,1.7,49.4,14.49
2097-02-24,3.9,0,1.2,48.3,17.60
2097-02-25,5.9,0,0.3,55.7,15.64
2097-02-26,6.9,0,0.8,49.7,17.02
2097-02-27,6.9,0,0.7,53.2,14.49
2097-02-28,10.4,0,0.6,59.5,12.88
2097-03-01,13.6,1.8,1.3,78.8,4.83
2097-03-02,10.5,1.7,2.9,73.5,7.02
2097-03-03,11.2,9.2,1.5,61.5,12.31
2097-03-04,11.6,0.5,1.2,68.4,8.05
2097-03-05,12.7,3,1,82.6,3.11
2097-03-06,12.3,1.1,2.3,78.2,6.79
2097-03-07,11.9,12.5,3.6,78.9,4.83
2097-03-08,11.9,6.3,2.9,78.1,5.75
2097-03-09,15.4,1,1.4,73.6,13.57
2097-03-10,15.4,3.3,1.8,71.8,15.41
2097-03-11,12.5,5.2,5.3,69.8,7.13
2097-03-12,10.4,11.1,6.6,72.5,1.15
2097-03-13,11.1,2.3,5.2,71.7,4.83
2097-03-14,11.6,0,3.2,69.1,10.93
2097-03-15,12.3,0.1,1.8,70.2,7.02
2097-03-16,13.3,0,1.3,68,12.77
2097-03-17,14.4,1.3,1.3,72.2,12.88
2097-03-18,11,0.1,3.5,71.2,8.28
2097-03-19,11,0,2,60.7,15.76
2097-03-20,10.3,1,1.3,62.3,9.32
2097-03-21,9.8,0,1.9,50.7,18.17
2097-03-22,11.7,0.2,1.6,50.3,23.00
2097-03-23,11.2,0.1,1.7,49.6,18.75
2097-03-24,7.3,0,3.7,43.9,20.93
2097-03-25,8,0,3.5,48.7,19.44
2097-03-26,11.9,0,2.4,58.8,22.54
2097-03-27,13.6,0.6,2.8,61.9,17.14
2097-03-28,11,0,2,54.9,22.31
2097-03-29,12.3,0,0.4,52.8,21.16
2097-03-30,15.4,0,0.3,62,23.69
2097-03-31,17.7,0,0.6,61.3,19.44
2097-04-01,20.7,2.8,1.7,57.6,23.00
2097-04-02,18.8,13.1,2.6,87.9,10.01
2097-04-03,20.3,0,2.1,76.4,13.00
2097-04-04,24.4,17.6,4.5,80.5,16.10
2097-04-05,15.5,0,3.5,51.1,13.46
2097-04-06,12.2,0,2.5,44.8,19.09
2097-04-07,13.5,0,1.3,62,21.39
2097-04-08,15.1,3.1,1.8,65.9,7.36
2097-04-09,15.3,4.6,2.3,65.9,14.03
2097-04-10,15.8,0.5,2.2,59.8,23.92
2097-04-11,17,0,1.4,54.4,24.61
2097-04-12,18.5,12.2,3.4,61.2,14.26
2097-04-13,17.2,0,2.5,60.2,24.61
2097-04-14,17.3,0,1.5,54.7,13.46
2097-04-15,16.8,0,1.6,52.7,23.23
2097-04-16,17.1,0,1.7,56,18.75
2097-04-17,17.8,0,2.8,59.9,22.66
2097-04-18,19.7,0,1.7,61.5,21.74
2097-04-19,20.8,0.3,1.2,61.1,26.80
2097-04-20,22,0.4,1,63.3,23.81
2097-04-21,22,0.2,2.4,64.8,27.37
2097-04-22,24.4,1,4.2,69.1,16.10
2097-04-23,18,24.7,2.3,83.9,2.53
2097-04-24,21.6,0,1.8,52.7,24.96
2097-04-25,22.6,5.4,3.5,70.7,20.13
2097-04-26,21.9,11.5,1.5,82.2,6.90
2097-04-27,20.6,74.8,3.2,83.8,3.57
2097-04-28,17.8,0,2.5,71.3,8.17
2097-04-29,17.5,0.1,0.7,56.6,21.39
2097-04-30,20.6,0.1,3,64.2,25.07
2097-05-01,22.6,0.1,1.5,67.7,21.85
2097-05-02,25.6,0,1.6,57.1,24.73
2097-05-03,26.2,30.5,4.4,77,16.79
2097-05-04,20,5.5,3,67.9,19.09
2097-05-05,20,0,2.1,48,33.35
2097-05-06,20.1,0,0.5,58.7,25.42
2097-05-07,21.5,0.7,0.6,59.4,29.10
2097-05-08,23,1,0.7,64.7,22.43
2097-05-09,23.5,0,1.2,67.7,24.96
2097-05-10,24.1,0,1,69.2,27.72
2097-05-11,26.6,0,0.4,60.2,29.44
2097-05-12,25.4,2.2,1,74,8.05
2097-05-13,24.6,9.4,1.6,70.1,12.31
2097-05-14,22,27.5,2.1,76,3.68
2097-05-15,24.3,4,1.3,85,6.67
2097-05-16,26,0.3,1.7,67.4,26.80
2097-05-17,26.2,0.5,0.5,61.7,26.91
2097-05-18,23.6,0.1,2.2,55,26.34
2097-05-19,24.1,0,1,54.2,30.71
2097-05-20,25.5,0.2,1.6,59.9,21.74
2097-05-21,26.3,0.3,1.2,66.9,32.89
2097-05-22,27.2,0,1,66.3,24.84
2097-05-23,27.6,0,1.2,64.7,26.68
2097-05-24,27.9,0,1,68,30.82
2097-05-25,27.7,0,1.3,70.4,23.12
2097-05-26,27.3,0,1.2,66.5,30.02
2097-05-27,28.7,0.1,0.6,66.5,24.15
2097-05-28,29,0,1.3,57.8,31.28
2097-05-29,29.4,0,1.4,58.9,26.34
2097-05-30,27.6,2.8,1,66.5,19.67
2097-05-31,28.8,0,0.8,53.3,28.18
2097-06-01,29.8,0,0.5,55.8,21.97
2097-06-02,32.6,0,0.9,49.8,25.19
2097-06-03,31.9,0,1.2,51.8,22.77
2097-06-04,31.1,0,0.7,57.5,21.51
2097-06-05,30.1,7,1.1,64.6,18.52
2097-06-06,29.9,0,1.7,60.2,20.82
2097-06-07,30.1,0,0.9,61.1,18.86
2097-06-08,30.6,0,0.9,55.1,21.51
2097-06-09,28.7,3.4,2.1,66.9,12.65
2097-06-10,27,30.4,3.4,84.6,6.90
2097-06-11,26.6,1.3,2.2,77.6,13.46
2097-06-12,27.1,0,0.8,63.5,29.90
2097-06-13,28.9,3.4,1,69.6,23.00
2097-06-14,29.1,1.8,1.1,72.7,18.06
2097-06-15,29.1,0.3,1.1,69.9,15.41
2097-06-16,28.8,0,1.3,67.8,18.40
2097-06-17,30.4,7.8,1,70.1,15.64
2097-06-18,31.2,10.4,1.4,78.3,14.61
2097-06-19,32,3.2,1.5,78.7,14.15
2097-06-20,32,3.5,1.3,74.6,19.09
2097-06-21,31.7,6.4,1.2,78.6,21.51
2097-06-22,32,0.1,1.1,70.6,23.69
2097-06-23,31.9,0.1,1,65.4,31.05
2097-06-24,31.5,0.4,1.4,72.4,28.18
2097-06-25,31.4,1.1,1.9,68.5,28.06
2097-06-26,29.8,19.8,1.4,74.6,16.45
2097-06-27,27.9,4.1,1.1,76.8,13.23
2097-06-28,30.5,0,1,65.3,23.00
2097-06-29,30.1,8.5,1.5,71.1,17.94
2097-06-30,29.4,60.5,3.6,79.2,8.28
2097-07-01,29.3,75.9,2.2,97.3,2.76
2097-07-02,30.3,34.9,1.8,96.7,8.17
2097-07-03,31.5,4.5,1.8,84.1,15.30
2097-07-04,29,2.5,2.9,83.1,20.59
2097-07-05,27.8,2.7,1.9,81,22.43
2097-07-06,28.3,2.3,1.3,73.8,26.34
2097-07-07,28.3,5.2,1.6,74.2,25.99
2097-07-08,27.5,1.7,2.2,72.8,24.96
2097-07-09,28.8,1,0.8,74.9,24.61
2097-07-10,30.4,0.2,0.6,68.5,24.04
2097-07-11,31.5,1.4,0.4,71,28.18
2097-07-12,29.9,38.3,0.8,79.2,12.88
2097-07-13,28.9,29.4,0.9,83.4,8.86
2097-07-14,29.3,52.8,1.6,85.7,11.85
2097-07-15,29.8,32.8,1.3,86.6,8.05
2097-07-16,29.8,51.4,1.3,90.2,10.01
2097-07-17,30.6,10.2,0.9,86.9,14.15
2097-07-18,31.7,4.9,1.1,82.2,21.97
2097-07-19,31.8,19.4,1.7,84.5,25.53
2097-07-20,32.9,39.4,1.8,80.4,23.00
2097-07-21,33,1.5,1.5,82.5,19.44
2097-07-22,33.9,29.3,1.4,86.1,23.35
2097-07-23,34.6,1.4,1.6,84.3,19.55
2097-07-24,35.1,5.6,1.4,84.3,15.30
2097-07-25,35.1,34,2.4,85.1,11.16
2097-07-26,34.5,26.2,1.7,83.8,16.22
2097-07-27,35.6,42.6,1,71.8,20.59
2097-07-28,33.9,63.4,1,88,13.46
2097-07-29,33.7,15.9,1.5,80.7,20.82
2097-07-30,35,2,1.1,72.7,24.27
2097-07-31,33.6,3.3,1,74.1,19.21
2097-08-01,34.1,0,1.5,67.4,25.99
2097-08-02,34,1.2,1.6,69.9,22.66
2097-08-03,32.8,2.1,1.1,74.1,21.16
2097-08-04,32.9,3.6,0.7,73.3,22.20
2097-08-05,33.5,13.7,1.8,72.2,17.14
2097-08-06,33.4,1,2.1,73,15.76
2097-08-07,33.6,0.4,2.3,69.7,23.23
2097-08-08,33.9,0,2.1,67.4,25.30
2097-08-09,34.4,0,2,66.9,24.04
2097-08-10,34.8,2.3,0.9,72.4,21.74
2097-08-11,35.2,1.9,0.7,67.5,26.11
2097-08-12,35.8,2.6,1,71.7,25.07
2097-08-13,35.8,10.7,1,80.1,19.78
2097-08-14,35,7.5,0.7,82.1,13.23
2097-08-15,35.4,5.2,1.3,78.6,14.61
2097-08-16,34.9,0.6,1.3,75.6,19.90
2097-08-17,33.9,2.3,2,72.5,19.09
2097-08-18,32.4,9.2,3,74.5,19.44
2097-08-19,31.9,0,2.8,70.9,13.11
2097-08-20,32.2,1.8,3,69.8,17.02
2097-08-21,32.8,1.6,2.8,72.1,12.42
2097-08-22,33.1,0.7,2.8,72.8,21.28
2097-08-23,32.7,9.7,2.4,67.8,18.75
2097-08-24,30.7,13.9,2,72.1,10.81
2097-08-25,31,0.8,1.4,69.2,19.67
2097-08-26,31,0.1,1.9,67.8,19.44
2097-08-27,31.5,1,2.8,72.7,16.56
2097-08-28,32,3,3.7,72.5,14.61
2097-08-29,31.5,35.6,2.3,90.2,4.95
2097-08-30,33.2,1.7,1,80.3,12.88
2097-08-31,33,7.1,1.3,77.3,15.53
2097-09-01,33.3,18.1,1.1,76,18.06
2097-09-02,33.2,73.9,1,75.4,16.33
2097-09-03,32.8,14.3,0.9,76.6,10.35
2097-09-04,32.3,12.3,1.2,77.7,13.34
2097-09-05,30.6,18.7,1.6,80.6,9.89
2097-09-06,30.7,9.9,0.9,79,11.62
2097-09-07,32.8,0.7,0.8,71.9,19.21
2097-09-08,33,32.4,1.5,76.4,16.22
2097-09-09,29.9,58.7,1.2,90.9,9.20
2097-09-10,28.8,16.3,1.4,73.2,17.14
2097-09-11,28.5,14.7,1.3,72.1,16.91
2097-09-12,29.5,6.6,1,63.7,17.71
2097-09-13,30.7,0,0.9,59.7,25.88
2097-09-14,30.5,0,0.9,67.8,17.25
2097-09-15,29.7,0,2.6,68.5,20.13
2097-09-16,28.8,0,2.7,64.5,22.31
2097-09-17,30,0,1.7,60.6,21.85
2097-09-18,29.8,4.3,1.5,67.9,21.97
2097-09-19,28.7,0.2,1.2,66.5,20.70
2097-09-20,28.4,0.2,0.9,69.1,18.63
2097-09-21,28,1.8,0.6,73.5,15.53
2097-09-22,28.8,0,0.5,63.2,18.17
2097-09-23,29.3,0,0.8,61.8,14.95
2097-09-24,28.5,0,1,70.5,13.00
2097-09-25,27.8,0,1,71.3,14.49
2097-09-26,28.4,0.1,1.3,68.7,16.10
2097-09-27,28.2,7.4,1.3,67.9,8.28
2097-09-28,26.8,19.9,1.3,76,6.90
2097-09-29,27.4,19.1,2,79.1,9.66
2097-09-30,26.5,1.8,2.3,80.7,8.28
2097-10-01,26.8,0,1.4,77.5,9.20
2097-10-02,26.1,0.9,1,73.7,5.52
2097-10-03,23.6,37.4,1.3,83,5.98
2097-10-04,23.2,2.9,1.7,78,13.23
2097-10-05,21.7,3.1,2.2,74.4,10.24
2097-10-06,21.1,0.1,2.4,62.9,17.60
2097-10-07,21.4,0,1.3,61.1,16.45
2097-10-08,22.7,0,0.8,61.1,18.06
2097-10-09,23.9,0,0.2,56.4,17.94
2097-10-10,26.4,0,0.6,66.2,13.92
2097-10-11,26.9,0,1,72.9,11.50
2097-10-12,23,0.1,2.8,70.8,11.27
2097-10-13,20.7,0,2,68.4,18.17
2097-10-14,20.8,0,0.8,65.5,13.57
2097-10-15,22,0,2.6,69.1,13.92
2097-10-16,21.4,0,2.8,64.4,9.89
2097-10-17,21.4,0.5,1.1,61.6,10.12
2097-10-18,22.3,2,0.8,72.5,6.79
2097-10-19,21.3,0.6,1.2,74.8,10.81
2097-10-20,19.5,0.1,0.7,61.9,14.15
2097-10-21,18.6,0,0.5,58.6,12.88
2097-10-22,18.8,0,1.2,57.7,14.49
2097-10-23,18.2,0,0.8,62.2,11.62
2097-10-24,19.5,0,0.3,61.7,14.49
2097-10-25,20.4,0,0.1,63.2,13.11
2097-10-26,19.7,0,0.2,59.9,11.16
2097-10-27,20,0,0.4,62.8,16.56
2097-10-28,20.9,0.2,0.5,72.5,11.04
2097-10-29,20.4,0,0.2,70.1,12.77
2097-10-30,19.3,0,0.3,67.7,12.77
2097-10-31,19.8,0.1,0.5,65.9,10.81
2097-11-01,19.5,0,1.3,60.2,13.11
2097-11-02,17.4,0,0.7,60.5,10.70
2097-11-03,16.4,0,0.3,51.9,14.26
2097-11-04,18.1,0.5,0.9,69.3,14.15
2097-11-05,16.2,0.2,0.9,55,14.38
2097-11-06,15.9,0.4,0.6,56.1,12.08
2097-11-07,14.8,0,0.9,50,9.20
2097-11-08,17,8.7,1.1,60.1,9.32
2097-11-09,16.2,0,2,58.7,13.11
2097-11-10,14.4,0,1.2,62.9,11.16
2097-11-11,16.1,0,1.1,69.2,12.19
2097-11-12,16.4,0,0.4,68.6,11.50
2097-11-13,17.5,0.1,0.3,75,7.13
2097-11-14,18.2,0,0.5,63.2,12.08
2097-11-15,16.9,9.8,2.4,72.8,8.28
2097-11-16,9.8,0.3,3,53.4,7.94
2097-11-17,7,0.3,3,50.3,7.02
2097-11-18,3.3,0,2,47.2,10.81
2097-11-19,5.5,0,0.4,53.3,13.57
2097-11-20,11.5,0,0.6,65.6,11.62
2097-11-21,14.3,5.1,2.5,78,1.38
2097-11-22,8.7,0.1,3.5,53.8,10.24
2097-11-23,9.9,0,0.6,65.3,10.24
2097-11-24,14,0,0.7,74.4,6.21
2097-11-25,13.7,0,0.3,76.6,8.40
2097-11-26,15.5,0.1,1.2,73.8,8.40
2097-11-27,8.8,0,1.8,49.7,9.43
2097-11-28,10.6,0,0.3,58.6,8.74
2097-11-29,13.1,0,0.2,71.6,8.51
2097-11-30,14.9,0.6,0.5,75.9,8.63
2097-12-01,11.3,0.6,2.1,63.4,4.95
2097-12-02,10.9,0,0.4,59,9.66
2097-12-03,11.2,0,0.8,70.1,6.10
2097-12-04,10.6,0,1.1,62.5,10.70
2097-12-05,5.8,0,1.9,41.7,9.43
2097-12-06,4,0,1,48.9,12.08
2097-12-07,9.5,0.2,0.5,65.9,6.90
2097-12-08,8,1.2,2.2,73,4.49
2097-12-09,4.6,0,1.1,45.3,9.55
2097-12-10,5.7,3,1.6,43.9,2.65
2097-12-11,0.6,0,4.2,51.2,8.28
2097-12-12,-1,0,3.4,50.3,11.16
2097-12-13,1.4,0.2,1.1,52.7,11.16
2097-12-14,5.4,0.1,1.9,61.5,5.64
2097-12-15,1.7,0,2,41.1,9.78
2097-12-16,-0.2,0,1,39.3,10.81
2097-12-17,2.4,0,0.2,45,10.47
2097-12-18,8.9,0.6,1.6,65.4,7.36
2097-12-19,5.9,0,2.7,47.3,9.66
2097-12-20,4.5,0,0.2,36.3,10.70
2097-12-21,8.2,2,1,66.3,4.37
2097-12-22,4.6,0,2.5,57.7,5.87
2097-12-23,2.6,0,1.9,37.3,7.94
2097-12-24,0.7,0,1.3,40.9,7.48
2097-12-25,-0.4,0,2.3,43.9,9.66
2097-12-26,-2.4,0,2.3,47.3,7.36
2097-12-27,-3.6,0.1,2.5,45.7,9.78
2097-12-28,-3.6,0.1,2.3,52.1,8.17
2097-12-29,-1.7,0,1.5,60.2,9.09
2097-12-30,-0.2,0,1.7,60.2,8.63
2097-12-31,0.9,0,1.2,70.5,7.82
2098-01-01,4.4,0.1,0.9,67.9,7.13
2098-01-02,4.4,0,1.1,59.2,7.94
2098-01-03,1.9,0,2.4,54.1,9.32
2098-01-04,-1.2,0,2,48.7,10.47
2098-01-05,-1,0,0.6,45.8,11.04
2098-01-06,-0.9,0,1.8,46.6,10.58
2098-01-07,-1.2,0,0.9,46.8,10.01
2098-01-08,2.4,0.1,0.2,50.3,9.78
2098-01-09,3.9,0.2,0.9,62.2,7.02
2098-01-10,0.6,0,2.3,48.5,8.63
2098-01-11,-4.4,0.1,2.2,52.8,8.28
2098-01-12,-0.9,0.3,1.2,56.2,10.93
2098-01-13,-0.4,0.7,3.5,57.8,7.25
2098-01-14,-1.6,0,1.7,55.7,10.01
2098-01-15,0.8,0,0.6,59.5,9.43
2098-01-16,2.9,0.9,0.8,60.4,6.33
2098-01-17,1.3,0,3,51.9,10.12
2098-01-18,2.4,0,0.2,52.3,10.24
2098-01-19,7,0,0.9,49.5,9.78
2098-01-20,5.8,0,1.9,63.4,7.94
2098-01-21,3,0,0.2,62.3,8.40
2098-01-22,1,0.2,2.8,60.8,3.45
2098-01-23,-3.8,0,4.7,45.5,12.42
2098-01-24,-2.8,0,2.5,45,13.69
2098-01-25,-0.2,0,0.9,54.7,10.93
2098-01-26,0.8,0.1,3.4,56.2,7.59
2098-01-27,-2.8,0,4,45.3,14.95
2098-01-28,0.3,0,1.4,52.4,11.96
2098-01-29,4.9,0,1,59.6,7.94
2098-01-30,5.8,0,0.9,54,7.36
2098-01-31,5.7,0,0.8,50.4,10.12
2098-02-01,6.2,0.2,0.8,57.8,11.62
2098-02-02,8.4,0,0.5,69.9,8.74
2098-02-03,9,0.1,0.8,77.6,6.67
2098-02-04,9.7,0,3.3,65.8,8.97
2098-02-05,2.6,0,4.6,49.3,9.32
2098-02-06,2.3,0,2.7,41.9,13.00
2098-02-07,-0.1,0,3.1,42.4,16.22
2098-02-08,2,0,0.8,49.3,13.00
2098-02-09,5.1,0,0.6,60.3,10.35
2098-02-10,6.9,0,2,54.4,11.85
2098-02-11,5,0,1.9,42.1,15.30
2098-02-12,7,0,0.6,46,15.18
2098-02-13,11.7,0.3,0.8,56.2,9.89
2098-02-14,11.6,0,1.8,51.2,9.09
2098-02-15,11.4,0,0.4,38.2,14.26
2098-02-16,13.8,11,1.5,52.9,5.41
2098-02-17,14.8,31.7,3.2,72.2,3.57
2098-02-18,14.4,9,4.2,76.7,2.53
2098-02-19,11.9,10.9,4,81.9,1.73
2098-02-20,11.4,8.3,1.5,79.7,3.68
2098-02-21,12,7.5,0.6,77.5,8.63
2098-02-22,13.5,20.1,2.4,91.4,1.61
2098-02-23,11,10.2,3.4,81.6,1.84
2098-02-24,10,0.1,1.4,72.7,7.59
2098-02-25,11.9,2.7,1.6,74.1,9.78
2098-02-26,10.7,7.2,1.6,78.1,7.36
2098-02-27,8.9,0.1,1.2,60.3,10.58
2098-02-28,7.3,1.3,0.8,59.2,8.51
2098-03-01,5.9,0.1,2.3,59.3,10.81
2098-03-02,5.2,0.1,1.7,54.2,16.91
2098-03-03,7,0,1.2,54.3,16.79
2098-03-04,7.9,0.1,1.2,53.3,11.27
2098-03-05,7,1,1.5,66.8,11.96
2098-03-06,6.8,0.5,1,60.8,19.09
2098-03-07,7.6,0,0.9,51,18.63
2098-03-08,8.1,0,1.1,52.1,20.24
2098-03-09,9.7,0,0.9,48.1,20.13
2098-03-10,10.3,0,1,54.7,15.87
2098-03-11,10.4,0,1.9,52,16.79
2098-03-12,11,0,1.4,54.4,8.97
2098-03-13,11.3,0.2,1.6,62.9,14.61
2098-03-14,11.6,0,0.9,63,21.16
2098-03-15,13.7,0,0.4,59.8,15.87
2098-03-16,15.7,0,0.4,58.2,15.07
2098-03-17,16.8,0.3,0.9,70.7,11.16
2098-03-18,17.5,0,0.9,66.8,10.93
2098-03-19,16.7,0,0.3,63,13.11
2098-03-20,17.7,27,1.4,74.1,9.32
2098-03-21,12.8,2.9,4.2,66.1,7.02
2098-03-22,9.6,0,3.4,48.9,20.93
2098-03-23,9.2,0,1.5,43.7,21.16
2098-03-24,9.4,0.8,0.3,50.1,18.17
2098-03-25,11.2,0.3,1,58.1,16.45
2098-03-26,12.7,0,1.1,55.4,23.12
2098-03-27,15.1,0,1.7,59.5,25.19
2098-03-28,15.3,0,1.2,66.6,22.08
2098-03-29,16.9,0,0.4,60.6,20.36
2098-03-30,18.5,0,0.4,66.7,22.20
2098-03-31,19.7,0,0.8,63.2,19.32
2098-04-01,20.9,0,0.9,53.9,26.22
2098-04-02,21.5,0,1.5,63.1,27.26
2098-04-03,20.9,0.5,1.2,74.4,13.00
2098-04-04,22,0.1,1.9,75.7,13.46
2098-04-05,19.8,7.3,0.9,71.4,4.14
2098-04-06,15.8,2.9,1.2,67.8,3.22
2098-04-07,15.4,0,1,48.5,24.15
2098-04-08,16,0,1.8,47.7,22.77
2098-04-09,17.4,0,2.7,58.8,21.39
2098-04-10,20.6,0,2.7,67.2,23.92
2098-04-11,21.1,0,2.8,69.2,18.52
2098-04-12,21.3,0.4,1.5,61.7,23.00
2098-04-13,22,2.6,2.5,60.1,20.13
2098-04-14,22.1,0.2,2.2,66.6,4.83
2098-04-15,23.1,0,2.3,70.6,19.67
2098-04-16,23.7,5.4,2.4,68.9,5.87
2098-04-17,21.8,46.6,3.9,79.2,1.96
2098-04-18,18.6,11.3,2.2,67.5,2.88
2098-04-19,17.4,0.7,1.8,46.4,29.56
2098-04-20,18.1,0,0.7,47.3,27.49
2098-04-21,20.1,0,0.8,54.5,25.42
2098-04-22,20.9,6.4,1.2,66.5,7.48
2098-04-23,19,38,3.8,91.2,1.84
2098-04-24,20.1,0,1.3,76.5,15.18
2098-04-25,23.4,7.2,2.5,73.2,18.17
2098-04-26,19.7,19.6,2.7,83.9,3.80
2098-04-27,18.8,0.5,2.2,71.2,18.29
2098-04-28,18.1,0,2.1,61.1,22.66
2098-04-29,20.6,0,1.7,60.6,23.58
2098-04-30,23.9,0,1.4,56.3,26.11
2098-05-01,26.3,0,1.8,69.7,24.38
2098-05-02,24.3,57.3,3.2,82,3.57
2098-05-03,23.5,0.1,0.7,81.1,15.64
2098-05-04,24.3,0,0.2,66.8,30.25
2098-05-05,26,0,0.1,55.2,32.20
2098-05-06,26.8,2.8,0.3,59.1,21.16
2098-05-07,24.5,63,4.1,79.7,12.08
2098-05-08,19.8,1.5,5.7,74.7,9.78
2098-05-09,21.3,4.8,4,68.6,24.04
2098-05-10,19.6,3.2,2.8,71.1,24.61
2098-05-11,19.9,1.4,2.2,61.3,26.45
2098-05-12,21.4,0.1,3,70.7,16.33
2098-05-13,24.2,0,2.2,66.5,21.39
2098-05-14,26.4,0.1,2,71.7,19.21
2098-05-15,26.7,2.2,1.4,75.9,12.19
2098-05-16,25,4.5,2.1,80.9,19.67
2098-05-17,26.8,8,3,77.3,21.39
2098-05-18,24.5,2.7,2.3,73.3,19.32
2098-05-19,26.5,0.5,0.4,56.7,24.84
2098-05-20,24.3,57,2.4,88.3,5.64
2098-05-21,24.3,0.1,2,74,20.36
2098-05-22,23.9,0.5,1.4,75.2,11.04
2098-05-23,23.4,6.6,1.3,73.5,19.67
2098-05-24,23.6,0.3,1.1,70,29.10
2098-05-25,24.3,0,1.9,67.2,26.45
2098-05-26,24.2,0.9,1.7,66.3,23.58
2098-05-27,21.8,4.9,2.2,75,11.16
2098-05-28,23.7,1.2,1.1,69.6,24.96
2098-05-29,25.5,0,1.3,70.7,28.64
2098-05-30,25.7,0,1,67.1,30.25
2098-05-31,26.9,0,1.4,58.4,30.36
2098-06-01,27.1,0,1.5,67.1,22.54
2098-06-02,29.2,0,0.7,66.9,21.39
2098-06-03,29.9,0.6,1.3,60.4,18.06
2098-06-04,28.9,7.1,3.1,62.9,10.93
2098-06-05,24.4,23.3,5.6,83.7,1.50
2098-06-06,24.9,0.3,4.6,79.5,10.81
2098-06-07,24.5,0,2.5,77.3,15.76
2098-06-08,25.5,0,1.1,71.5,25.65
2098-06-09,28.2,0,1.4,64.1,27.83
2098-06-10,27.6,7.8,1.7,78.1,17.25
2098-06-11,26,4,1.8,79.4,8.97
2098-06-12,26.2,1.8,1.3,69.3,31.63
2098-06-13,27.7,2.7,2.3,71.5,23.35
2098-06-14,28.7,0.3,2.3,66.2,21.97
2098-06-15,30.6,0,1.7,60.2,25.99
2098-06-16,31.3,9.9,1.9,66.3,25.99
2098-06-17,30.1,10.2,1.4,76.3,14.84
2098-06-18,31.7,2.7,1.3,70.8,24.96
2098-06-19,32.2,0.4,1.4,73.5,21.51
2098-06-20,32.5,1.6,1.5,76.1,22.66
2098-06-21,33,8.3,2.1,80.8,19.67
2098-06-22,31.9,8.5,1.9,83.9,15.30
2098-06-23,32.8,17.7,0.3,70,25.65
2098-06-24,28.6,107.8,3.3,94,8.74
2098-06-25,28.8,0.5,0.9,83.9,18.40
2098-06-26,30.6,0.1,1.1,69.2,24.73
2098-06-27,31.4,0.6,0.6,69.3,20.13
2098-06-28,32.6,0,0.4,60.4,23.81
2098-06-29,32.7,0.4,1.1,65.3,25.53
2098-06-30,33.4,0,0.8,61.3,23.00
2098-07-01,33.7,0.6,0.4,65.3,20.93
2098-07-02,33.8,3.4,0.7,67.8,18.17
2098-07-03,31.4,17.5,1.2,76.1,11.16
2098-07-04,30.6,14.3,1.5,74.3,22.43
